"id","codigo_agrupador","naturaleza","code","name","chart_template_id","parent_id","user_type_id","type","reconcile"
"account_202_03_01","ref=*contabilidad_electronica.codigo_agrupador_202_03*","ref=*contabilidad_electronica.naturaleza_acreedora*","202.03.01","Documentos y cuentas por pagar a corto plazo nacional","ref=*mx_coa_sat*","ref=*account_202_03*","ref=*account.data_account_type_current_liabilities*","other","eval=*False*"
"account_202_04","ref=*contabilidad_electronica.codigo_agrupador_202_04*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.04,"DOCUMENTOS Y CUENTAS POR PAGAR A CORTO PLAZO EXTRANJERO","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_202_05","ref=*contabilidad_electronica.codigo_agrupador_202_05*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.05,"DOCUMENTOS Y CUENTAS POR PAGAR A CORTO PLAZO NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_202_05","ref=*contabilidad_electronica.codigo_agrupador_202_05*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.05,"DOCUMENTOS Y CUENTAS POR PAGAR A CORTO PLAZO NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_202_06","ref=*contabilidad_electronica.codigo_agrupador_202_06*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.06,"DOCUMENTOS Y CUENTAS POR PAGAR A CORTO PLAZO EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_202_07","ref=*contabilidad_electronica.codigo_agrupador_202_07*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.07,"INTERESES POR PAGAR A CORTO PLAZO NACIONAL","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_202_08","ref=*contabilidad_electronica.codigo_agrupador_202_08*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.08,"INTERESES POR PAGAR A CORTO PLAZO EXTRANJERO","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_202_09","ref=*contabilidad_electronica.codigo_agrupador_202_09*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.09,"INTERESES POR PAGAR A CORTO PLAZO NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_202_10","ref=*contabilidad_electronica.codigo_agrupador_202_10*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.1,"INTERESES POR PAGAR A CORTO PLAZO EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_202_11","ref=*contabilidad_electronica.codigo_agrupador_202_11*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.11,"DIVIDENDO POR PAGAR NACIONAL","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_202_12","ref=*contabilidad_electronica.codigo_agrupador_202_12*","ref=*contabilidad_electronica.naturaleza_acreedora*",202.12,"DIVIDENDO POR PAGAR EXTRANJERO","ref=*mx_coa_sat*","ref=*account_202*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203","ref=*contabilidad_electronica.codigo_agrupador_203*","ref=*contabilidad_electronica.naturaleza_acreedora*",203,"COBROS ANTICIPADOS A CORTO PLAZO","ref=*mx_coa_sat*","ref=*account_200_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_01","ref=*contabilidad_electronica.codigo_agrupador_203_01*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.01,"RENTAS COBRADAS POR ANTICIPADO A CORTO PLAZO NACIONAL","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_02","ref=*contabilidad_electronica.codigo_agrupador_203_02*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.02,"RENTAS COBRADAS POR ANTICIPADO A CORTO PLAZO EXTRANJERO","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_03","ref=*contabilidad_electronica.codigo_agrupador_203_03*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.03,"RENTAS COBRADAS POR ANTICIPADO A CORTO PLAZO NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_04","ref=*contabilidad_electronica.codigo_agrupador_203_04*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.04,"RENTAS COBRADAS POR ANTICIPADO A CORTO PLAZO EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_05","ref=*contabilidad_electronica.codigo_agrupador_203_05*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.05,"INTERESES COBRADOS POR ANTICIPADO A CORTO PLAZO NACIONAL","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_06","ref=*contabilidad_electronica.codigo_agrupador_203_06*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.06,"INTERESES COBRADOS POR ANTICIPADO A CORTO PLAZO EXTRANJERO","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_07","ref=*contabilidad_electronica.codigo_agrupador_203_07*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.07,"INTERESES COBRADOS POR ANTICIPADO A CORTO PLAZO NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_08","ref=*contabilidad_electronica.codigo_agrupador_203_08*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.08,"INTERESES COBRADOS POR ANTICIPADO A CORTO PLAZO EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_09","ref=*contabilidad_electronica.codigo_agrupador_203_09*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.09,"FACTORAJE FINANCIERO COBRADOS POR ANTICIPADO A CORTO PLAZO NACIONAL","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_10","ref=*contabilidad_electronica.codigo_agrupador_203_10*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.1,"FACTORAJE FINANCIERO COBRADOS POR ANTICIPADO A CORTO PLAZO EXTRANJERO","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_11","ref=*contabilidad_electronica.codigo_agrupador_203_11*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.11,"FACTORAJE FINANCIERO COBRADOS POR ANTICIPADO A CORTO PLAZO NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_12","ref=*contabilidad_electronica.codigo_agrupador_203_12*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.12,"FACTORAJE FINANCIERO COBRADOS POR ANTICIPADO A CORTO PLAZO EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_13","ref=*contabilidad_electronica.codigo_agrupador_203_13*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.13,"ARRENDAMIENTO FINANCIERO COBRADOS POR ANTICIPADO A CORTO PLAZO NACIONAL","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_14","ref=*contabilidad_electronica.codigo_agrupador_203_14*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.14,"ARRENDAMIENTO FINANCIERO COBRADOS POR ANTICIPADO A CORTO PLAZO EXTRANJERO","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_15","ref=*contabilidad_electronica.codigo_agrupador_203_15*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.15,"ARRENDAMIENTO FINANCIERO COBRADOS POR ANTICIPADO A CORTO PLAZO NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_16","ref=*contabilidad_electronica.codigo_agrupador_203_16*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.16,"ARRENDAMIENTO FINANCIERO COBRADOS POR ANTICIPADO A CORTO PLAZO EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_17","ref=*contabilidad_electronica.codigo_agrupador_203_17*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.17,"DERECHOS FIDUCIARIOS","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_203_18","ref=*contabilidad_electronica.codigo_agrupador_203_18*","ref=*contabilidad_electronica.naturaleza_acreedora*",203.18,"OTROS COBROS ANTICIPADOS","ref=*mx_coa_sat*","ref=*account_203*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_204","ref=*contabilidad_electronica.codigo_agrupador_204*","ref=*contabilidad_electronica.naturaleza_acreedora*",204,"INSTRUMENTOS FINANCIEROS A CORTO PLAZO","ref=*mx_coa_sat*","ref=*account_200_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_204_01","ref=*contabilidad_electronica.codigo_agrupador_204_01*","ref=*contabilidad_electronica.naturaleza_acreedora*",204.01,"INSTRUMENTOS FINANCIEROS A CORTO PLAZO","ref=*mx_coa_sat*","ref=*account_204*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_205","ref=*contabilidad_electronica.codigo_agrupador_205*","ref=*contabilidad_electronica.naturaleza_acreedora*",205,"ACREEDORES DIVERSOS A CORTO PLAZO","ref=*mx_coa_sat*","ref=*account_200_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_205_01","ref=*contabilidad_electronica.codigo_agrupador_205_01*","ref=*contabilidad_electronica.naturaleza_acreedora*",205.01,"SOCIOS, ACCIONISTAS O REPRESENTANTE LEGAL","ref=*mx_coa_sat*","ref=*account_205*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_205_01_01","ref=*contabilidad_electronica.codigo_agrupador_205_01*","ref=*contabilidad_electronica.naturaleza_acreedora*","205.01.01","Socios, accionistas o representante legal","ref=*mx_coa_sat*","ref=*account_205_01*","ref=*account.data_account_type_current_liabilities*","other","eval=*False*"
"account_205_02","ref=*contabilidad_electronica.codigo_agrupador_205_02*","ref=*contabilidad_electronica.naturaleza_acreedora*",205.02,"ACREEDORES DIVERSOS A CORTO PLAZO NACIONAL","ref=*mx_coa_sat*","ref=*account_205*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_205_02_01","ref=*contabilidad_electronica.codigo_agrupador_205_02*","ref=*contabilidad_electronica.naturaleza_acreedora*","205.02.01","Acreedores diversos a corto plazo nacional","ref=*mx_coa_sat*","ref=*account_205_02*","ref=*account.data_account_type_current_liabilities*","other","eval=*False*"
"account_205_03","ref=*contabilidad_electronica.codigo_agrupador_205_03*","ref=*contabilidad_electronica.naturaleza_acreedora*",205.03,"ACREEDORES DIVERSOS A CORTO PLAZO EXTRANJERO","ref=*mx_coa_sat*","ref=*account_205*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_205_03_01","ref=*contabilidad_electronica.codigo_agrupador_205_03*","ref=*contabilidad_electronica.naturaleza_acreedora*","205.03.01","Acreedores diversos a corto plazo extranjero","ref=*mx_coa_sat*","ref=*account_205_03*","ref=*account.data_account_type_current_liabilities*","other","eval=*False*"
"account_205_04","ref=*contabilidad_electronica.codigo_agrupador_205_04*","ref=*contabilidad_electronica.naturaleza_acreedora*",205.04,"ACREEDORES DIVERSOS A CORTO PLAZO NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_205*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_205_05","ref=*contabilidad_electronica.codigo_agrupador_205_05*","ref=*contabilidad_electronica.naturaleza_acreedora*",205.05,"ACREEDORES DIVERSOS A CORTO PLAZO EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_205*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_205_06","ref=*contabilidad_electronica.codigo_agrupador_205_06*","ref=*contabilidad_electronica.naturaleza_acreedora*",205.06,"OTROS ACREEDORES DIVERSOS A CORTO PLAZO","ref=*mx_coa_sat*","ref=*account_205*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_206","ref=*contabilidad_electronica.codigo_agrupador_206*","ref=*contabilidad_electronica.naturaleza_acreedora*",206,"ANTICIPO DE CLIENTE","ref=*mx_coa_sat*","ref=*account_200_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_206_01","ref=*contabilidad_electronica.codigo_agrupador_206_01*","ref=*contabilidad_electronica.naturaleza_acreedora*",206.01,"ANTICIPO DE CLIENTE NACIONAL","ref=*mx_coa_sat*","ref=*account_206*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_206_01_01","ref=*contabilidad_electronica.codigo_agrupador_206_01*","ref=*contabilidad_electronica.naturaleza_acreedora*","206.01.01","Anticipo de cliente nacional","ref=*mx_coa_sat*","ref=*account_206_01*","ref=*account.data_account_type_current_liabilities*","other","eval=*False*"
"account_206_02","ref=*contabilidad_electronica.codigo_agrupador_206_02*","ref=*contabilidad_electronica.naturaleza_acreedora*",206.02,"ANTICIPO DE CLIENTE EXTRANJERO","ref=*mx_coa_sat*","ref=*account_206*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_206_02_01","ref=*contabilidad_electronica.codigo_agrupador_206_02*","ref=*contabilidad_electronica.naturaleza_acreedora*","206.02.01","Anticipo de cliente extranjero","ref=*mx_coa_sat*","ref=*account_206_02*","ref=*account.data_account_type_current_liabilities*","other","eval=*False*"
"account_206_03","ref=*contabilidad_electronica.codigo_agrupador_206_03*","ref=*contabilidad_electronica.naturaleza_acreedora*",206.03,"ANTICIPO DE CLIENTE NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_206*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_206_03_01","ref=*contabilidad_electronica.codigo_agrupador_206_03*","ref=*contabilidad_electronica.naturaleza_acreedora*","206.03.01","Anticipo de cliente nacional parte relacionada","ref=*mx_coa_sat*","ref=*account_206_03*","ref=*account.data_account_type_current_liabilities*","other","eval=*False*"
"account_206_04","ref=*contabilidad_electronica.codigo_agrupador_206_04*","ref=*contabilidad_electronica.naturaleza_acreedora*",206.04,"ANTICIPO DE CLIENTE EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_206*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_206_05","ref=*contabilidad_electronica.codigo_agrupador_206_05*","ref=*contabilidad_electronica.naturaleza_acreedora*",206.05,"OTROS ANTICIPOS DE CLIENTES","ref=*mx_coa_sat*","ref=*account_206*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_207","ref=*contabilidad_electronica.codigo_agrupador_207*","ref=*contabilidad_electronica.naturaleza_acreedora*",207,"IMPUESTOS TRASLADADOS","ref=*mx_coa_sat*","ref=*account_200_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_207_01","ref=*contabilidad_electronica.codigo_agrupador_207_01*","ref=*contabilidad_electronica.naturaleza_acreedora*",207.01,"IVA TRASLADADO","ref=*mx_coa_sat*","ref=*account_207*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_207_02","ref=*contabilidad_electronica.codigo_agrupador_207_02*","ref=*contabilidad_electronica.naturaleza_acreedora*",207.02,"IEPS TRASLADADO","ref=*mx_coa_sat*","ref=*account_207*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_208","ref=*contabilidad_electronica.codigo_agrupador_208*","ref=*contabilidad_electronica.naturaleza_acreedora*",208,"IMPUESTOS TRASLADADOS COBRADOS","ref=*mx_coa_sat*","ref=*account_200_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_208_01","ref=*contabilidad_electronica.codigo_agrupador_208_01*","ref=*contabilidad_electronica.naturaleza_acreedora*",208.01,"IVA TRASLADADO COBRADO","ref=*mx_coa_sat*","ref=*account_208*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_208_01_01","ref=*contabilidad_electronica.codigo_agrupador_208_01*","ref=*contabilidad_electronica.naturaleza_acreedora*","208.01.01","IVA trasladado cobrado","ref=*mx_coa_sat*","ref=*account_208_01*","ref=*account.data_account_type_current_liabilities*","other","eval=*False*"
"account_208_02","ref=*contabilidad_electronica.codigo_agrupador_208_02*","ref=*contabilidad_electronica.naturaleza_acreedora*",208.02,"IEPS TRASLADADO COBRADO","ref=*mx_coa_sat*","ref=*account_208*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_209","ref=*contabilidad_electronica.codigo_agrupador_209*","ref=*contabilidad_electronica.naturaleza_acreedora*",209,"IMPUESTOS TRASLADADOS NO COBRADOS","ref=*mx_coa_sat*","ref=*account_200_01*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_209_01","ref=*contabilidad_electronica.codigo_agrupador_209_01*","ref=*contabilidad_electronica.naturaleza_acreedora*",209.01,"IVA TRASLADADO NO COBRADO","ref=*mx_coa_sat*","ref=*account_209*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_209_01_01","ref=*contabilidad_electronica.codigo_agrupador_209_01*","ref=*contabilidad_electronica.naturaleza_acreedora*","209.01.01","IVA trasladado no cobrado","ref=*mx_coa_sat*","ref=*account_209_01*","ref=*account.data_account_type_current_liabilities*","other","eval=*False*"
